Voltage U1	Corriente IA
U1/V	IA/nA

22.34	0.19
22.36	0.20
22.39	0.21
22.41	0.21
22.44	0.21
22.46	0.22
22.49	0.23
22.51	0.22
22.53	0.22
22.56	0.26
22.58	0.24
22.61	0.24
22.63	0.26
22.66	0.25
22.68	0.25
22.71	0.26
22.73	0.26
22.75	0.25
22.78	0.25
22.80	0.28
22.83	0.26
22.85	0.26
22.88	0.29
22.90	0.26
22.93	0.26
22.95	0.29
22.97	0.29
23.00	0.29
23.02	0.31
23.05	0.31
23.07	0.30
23.10	0.30
23.12	0.34
23.15	0.31
23.17	0.31
23.19	0.34
23.22	0.32
23.24	0.32
23.27	0.34
23.29	0.35
23.32	0.34
23.34	0.36
23.36	0.38
23.39	0.36
23.41	0.36
23.44	0.40
23.46	0.37
23.49	0.37
23.51	0.41
23.54	0.41
23.56	0.41
23.58	0.43
23.61	0.44
23.63	0.42
23.66	0.43
23.68	0.46
23.71	0.44
23.73	0.44
23.76	0.48
23.78	0.46
23.80	0.46
23.83	0.49
23.85	0.50
23.88	0.48
23.90	0.51
23.93	0.53
23.95	0.50
23.98	0.51
24.00	0.54
24.02	0.52
24.05	0.52
24.07	0.57
24.10	0.57
24.12	0.56
24.15	0.60
24.17	0.61
24.20	0.59
24.22	0.61
24.24	0.64
24.27	0.62
24.29	0.64
24.32	0.69
24.34	0.67
24.37	0.67
24.39	0.72
24.42	0.73
24.44	0.71
24.46	0.74
24.49	0.77
24.51	0.74
24.54	0.77
24.56	0.80
24.59	0.78
24.61	0.80
24.63	0.85
24.66	0.85
24.68	0.84
24.71	0.89
24.73	0.90
24.76	0.88
24.78	0.91
24.81	0.94
24.83	0.93
24.85	0.94
24.88	0.99
24.90	0.97
24.93	0.97
24.95	1.02
24.98	1.02
25.00	1.01
25.03	1.05
25.05	1.08
25.07	1.06
25.10	1.09
25.12	1.14
25.15	1.12
25.17	1.13
25.20	1.17
25.22	1.18
25.25	1.18
25.27	1.23
25.29	1.24
25.32	1.24
25.34	1.28
25.37	1.31
25.39	1.30
25.42	1.33
25.44	1.39
25.47	1.38
25.49	1.39
25.51	1.45
25.54	1.45
25.56	1.43
25.59	1.48
25.61	1.51
25.64	1.49
25.66	1.53
25.68	1.58
25.71	1.56
25.73	1.58
25.76	1.64
25.78	1.64
25.81	1.64
25.83	1.69
25.86	1.72
25.88	1.70
25.90	1.75
25.93	1.78
25.95	1.77
25.98	1.79
26.00	1.83
26.03	1.83
